"Title","Href","Author","Date","Abstract","Keywords","University Name"
"Applying the Hilbert Envelope method to refine the ultrasonic technique for piston ring oil film thickness measurements in a marine diesel engine.","https://eprints.whiterose.ac.uk/187456/","Rooke, J.; Li, X.; Dwyer-Joyce, R.S.","April 2022","The greatest frictional contributor in an internal combustion engine is the contact between the piston ring pack and cylinder liner. Therefore, an improved lubrication regime has the potential to raise engine efficiency while lowering emissions, aiding to meet environmental regulations. Previous ultrasonic measurements of the oil film thickness (OFT) between piston rings and the cylinder liner in a marine engine have been subject to several unexpected trends. This article refines the measurement to identify and remove these factors, the trends were found to have arisen due to the detection of ultrasonic reflections from the piston ring outside of the expected alignment zone. The extent of these undesired reflections is thought to be due to the liner thickness providing a relatively large distance for spreading of the ultrasonic wavefront. The hitherto used Frequency Index method (index of the fast Fourier transform (FFT) at the transducer central frequency) has been compared to the Hilbert Envelope method (index at the peak of the Hilbert Envelope) to define the reflection coefficient. The Hilbert Envelope method was found to minimize the impact from reflections outside of the alignment zone, leading to more consistent and expected trends in the reflection coefficient. The OFT determined using the Hilbert Envelope method was typically 20% greater than that of the Frequency Index method, indicating the previous method provided an underestimation of the film thickness. Using the Hilbert Envelope method, the OFT for the first piston ring at the top dead center (TDC) was found to vary from 8.9 μm at full load to 10.4 μm at 25% loading.","Marine","University of Sheffield"
"Biological trait profiles discriminate between native and non-indigenous marine invertebrates.","https://eprints.whiterose.ac.uk/185538/","Quell, F.; Schratzberger, M.; Beauchard, O.","July 2021","The increasing rate of marine invasions to Western Europe in recent decades highlights the importance of addressing the central questions of invasion biology: what allows an invader to be successful, and which species are likely to become invasive? Consensus is currently lacking regarding the key traits that determine invasiveness in marine species and the extent to which invasive and indigenous species differ in their trait compositions. This limits the ability to predict invasive potential. Here we propose a method based on trait profiles which can be used to predict non-indigenous species likely to cause the greatest impact and native species with a tendency for invasion. We compiled a database of 12 key biological and life history traits of 85 non-indigenous and 302 native marine invertebrate species from Western Europe. Using multivariate methods, we demonstrate that biological traits were able to discriminate between native and non-indigenous species with an accuracy of 78%. The main discriminant traits included body size, lifespan, fecundity, offspring protection, burrowing depth and, to a lesser extent, pelagic stage duration. Analysis revealed that the typical non-indigenous marine invertebrate is a mid-sized, long-lived, highly fecund suspension feeder which either broods its offspring or has a pelagic stage duration of 1–30 days, and is either attached-sessile or burrows to a depth of 5 cm. Biological traits were also able to predict native species classed as “potentially invasive” with an accuracy of 78%. Targeted surveillance and proactive management of invasive species requires accurate predictions of which species are likely to become invasive in the future. Our findings add to the growing evidence that non-indigenous species possess a greater affinity for certain traits. These traits are typically present in the profile of “potentially invasive” native species.","Marine","University of Sheffield"
"Pattern, style and timing of British–Irish Ice Sheet advance and retreat over the last 45 000 years: evidence from NW Scotland and the adjacent continental shelf.","https://eprints.whiterose.ac.uk/174135/","Bradwell, T.; Fabel, D.; Clark, C.D.","February 2021","Predicting the future response of ice sheets to climate warming and rising global sea level is important but difficult. This is especially so when fast‐flowing glaciers or ice streams, buffered by ice shelves, are grounded on beds below sea level. What happens when these ice shelves are removed? And how do the ice stream and the surrounding ice sheet respond to the abruptly altered boundary conditions? To address these questions and others we present new geological, geomorphological, geophysical and geochronological data from the ice‐stream‐dominated NW sector of the last British–Irish Ice Sheet (BIIS). The study area covers around 45 000 km2 of NW Scotland and the surrounding continental shelf. Alongside seabed geomorphological mapping and Quaternary sediment analysis, we use a suite of over 100 new absolute ages (including cosmogenic‐nuclide exposure ages, optically stimulated luminescence ages and radiocarbon dates) collected from onshore and offshore, to build a sector‐wide ice‐sheet reconstruction combining all available evidence with Bayesian chronosequence modelling. Using this information we present a detailed assessment of ice‐sheet advance/retreat history, and the glaciological connections between different areas of the NW BIIS sector, at different times during the last glacial cycle. The results show a highly dynamic, partly marine, partly terrestrial, ice‐sheet sector undergoing large size variations in response to sub‐millennial‐scale climatic (Dansgaard–Oeschger) cycles over the last 45 000 years. Superimposed on these trends we identify internally driven instabilities, operating at higher frequency, conditioned by local topographic factors, tidewater dynamics and glaciological feedbacks during deglaciation. Specifically, our new evidence indicates extensive marine‐terminating ice‐sheet glaciation of the NW BIIS sector during Greenland Stadials 12 to 9 – prior to the main ‘Late Weichselian’ ice‐sheet glaciation. After a period of restricted glaciation, in Greenland Interstadials 8 to 6, we find good evidence for rapid renewed ice‐sheet build‐up in NW Scotland, with the Minch ice‐stream terminus reaching the continental shelf edge in Greenland Stadial 5, perhaps only briefly. Deglaciation of the NW sector took place in numerous stages. Several grounding‐zone wedges and moraines on the mid‐ and inner continental shelf attest to significant stabilizations of the ice‐sheet grounding line, or ice margin, during overall retreat in Greenland Stadials 3 and 2, and to the development of ice shelves. NW Lewis was the first substantial present‐day land area to deglaciate, in the first half of Greenland Stadial 3 at a time of globally reduced sea‐level c. 26 ka bp, followed by Cape Wrath at c. 24 ka bp. The topographic confinement of the Minch straits probably promoted ice‐shelf development in early Greenland Stadial 2, providing the ice stream with additional support and buffering it somewhat from external drivers. However, c. 20–19 ka bp, as the grounding‐line migrated into shoreward deepening water, coinciding with a marked change in marine geology and bed strength, the ice stream became unstable. We find that, once underway, grounding‐line retreat proceeded in an uninterrupted fashion with the rapid loss of fronting ice shelves – first in the west, then the east troughs – before eventual glacier stabilization at fjord mouths in NW Scotland by ~17 ka bp. Around the same time, ~19–17 ka bp, ice‐sheet lobes readvanced into the East Minch – possibly a glaciological response to the marine‐instability‐triggered loss of adjacent ice stream (and/or ice shelf) support in the Minch trough. An independent ice cap on Lewis also experienced margin oscillations during mid‐Greenland Stadial 2, with an ice‐accumulation centre in West Lewis existing into the latter part of Heinrich Stadial 1. Final ice‐sheet deglaciation of NW mainland Scotland was punctuated by at least one other coherent readvance at c. 15.5 ka bp, before significant ice‐mass losses thereafter. At the glacial termination, c. 14.5 ka bp, glaciers fed outwash sediment to now‐abandoned coastal deltas in NW mainland Scotland around the time of global Meltwater Pulse 1A. Overall, this work on the BIIS NW sector reconstructs a highly dynamic ice‐sheet oscillating in extent and volume for much of the last 45 000 years. Periods of expansive ice‐sheet glaciation dominated by ice‐streaming were interspersed with periods of much more restricted ice‐cap or tidewater/fjordic glaciation. Finally, this work indicates that the role of ice streams in ice‐sheet evolution is complex but mechanistically important throughout the lifetime of an ice sheet – with ice streams contributing to the regulation of ice‐sheet health but also to the acceleration of ice‐sheet demise via marine ice‐sheet instabilities.","Marine","University of Sheffield"
"Maximum extent and readvance dynamics of the Irish Sea Ice Stream and Irish Sea Glacier since the Last Glacial Maximum.","https://eprints.whiterose.ac.uk/174565/","Scourse, J.D.; Chiverrell, R.C.; Smedley, R.K.","March 2021","The BRITICE-CHRONO Project has generated a suite of recently published radiocarbon ages from deglacial sequences offshore in the Celtic and Irish seas and terrestrial cosmogenic nuclide and optically stimulated luminescence ages from adjacent onshore sites. All published data are integrated here with new geochronological data from Wales in a revised Bayesian analysis that enables reconstruction of ice retreat dynamics across the basin. Patterns and changes in the pace of deglaciation are conditioned more by topographic constraints and internal ice dynamics than by external controls. The data indicate a major but rapid and very short-lived extensive thin ice advance of the Irish Sea Ice Stream (ISIS) more than 300 km south of St George's Channel to a marine calving margin at the shelf break at 25.5 ka; this may have been preceded by extensive ice accumulation plugging the constriction of St George's Channel. The release event between 25 and 26 ka is interpreted to have stimulated fast ice streaming and diverted ice to the west in the northern Irish Sea into the main axis of the marine ISIS away from terrestrial ice terminating in the English Midlands, a process initiating ice stagnation and the formation of an extensive dead ice landscape in the Midlands.","Marine","University of Sheffield"
"Comparison of ring-liner oil film thickness resulting from different injector designs in a diesel marine engine using an ultrasound measurement method.","https://eprints.whiterose.ac.uk/175864/","Rooke, J.; Li, X.; Brunskill, H.","May 2021","The global drive to combat climate change is a primary driving force towards producing greener and cleaner marine diesel engines to meet emission legislations. The main cause of an engine’s parasitic frictional loss is the interaction between piston rings and the cylinder liner. Therefore, the piston ring lubricating oil film has been the focus of much prior research, chiefly focusing on small-scale automotive engines. This work employs the ultrasonic reflectometry technique to evaluate the oil film formation resulting from different lubricant injector arrangements on a large two-stroke marine diesel engine. A series of piezoelectric transducers close to the top dead center (TDC) have quantified the oil film thickness (OFT) across three engine loading levels and three injector configurations. The injector configurations compare a more traditional pulse-jet (PJ) injector to a needle lift-type (NLT) injector, which reduces the rate of lubricant atomization. The results gathered show that the OFT increases with decreased engine load for all injector systems. The needle lift injector has been shown to increase the minimum OFT for the first ring at the TDC, reducing the likelihood of boundary lubrication for this ring while also reducing the amount of lubricant present in the exhaust manifold.","Marine","University of Sheffield"
"Towards control of autonomous surface vehicles in rough seas.","https://eprints.whiterose.ac.uk/157784/","McCullough, D.R.; Jones, B.; Villarreal, O.J.G.; Findeisen, R.; Hirche, S.; Janschek, K.; Mönnigmann, M.","February 2020","This paper addresses the problem of controlling an Autonomous Surface Vehicle (ASV) in rough sea-states, with a view towards minimising wave-induced forces, whilst maintaining headway. This is a challenging control application since, and as is derived in the paper, the interaction between the vessel and the wave disturbance is nonlinear and coupled. This subsequently motivates the novel application of the Real Time Iteration Scheme (RTI) for Nonlinear Model Predictive Control (NMPC) of the ASV. Analysis of the resulting control signal provides an important insight into the role of the wave encounter frequency. Specifically, by actuating at twice the average wave encounter frequency, the nonlinear controller is able to reduce the wave forces, compared to an open-loop controller that achieves the same average velocity.","Marine","University of Sheffield"
"What’s hot and what’s not: making sense of biodiversity ‘hotspots’.","https://eprints.whiterose.ac.uk/168454/","Thompson, M.S.A.; Couce, E.; Webb, T.J.","October 2020","Conserving biogeographic regions with especially high biodiversity, known as biodiversity ‘hotspots’, is intuitive because finite resources can be focussed towards manageable units. Yet, biodiversity, environmental conditions and their relationship are more complex with multidimensional properties. Assessments which ignore this risk failing to detect change, identify its direction or gauge the scale of appropriate intervention. Conflicting concepts which assume assemblages as either sharply delineated communities or loosely collected species have also hampered progress in the way we assess and conserve biodiversity. We focus on the marine benthos where delineating manageable areas for conservation is an attractive prospect because it holds most marine species and constitutes the largest single ecosystem on earth by area. Using two large UK marine benthic faunal datasets, we present a spatially gridded data sampling design to account for survey effects which would otherwise be the principal drivers of diversity estimates. We then assess γ‐diversity (regional richness) with diversity partitioned between α (local richness) and β (dissimilarity), and their change in relation to covariates to test whether defining and conserving biodiversity hotspots is an effective conservation strategy in light of the prevailing forces structuring those assemblages. α‐, β‐ and γ‐diversity hotspots were largely inconsistent with each metric relating uniquely to the covariates, and loosely collected species generally prevailed with relatively few distinct assemblages. Hotspots could therefore be an unreliable means to direct conservation efforts if based on only a component part of diversity. When assessed alongside environmental gradients, α‐, β‐ and γ‐diversity provide a multidimensional but still intuitive perspective of biodiversity change that can direct conservation towards key drivers and the appropriate scale for intervention. Our study also highlights possible temporal declines in species richness over 30 years and thus the need for future integrated monitoring to reveal the causal drivers of biodiversity change.","Marine","University of Sheffield"
"Marine conservation : towards a multi-layered network approach.","https://eprints.whiterose.ac.uk/168222/","Jacob, U.; Beckerman, A.; Antonijevic, M.","September 2020","Valuing, managing and conserving marine biodiversity and a full range of ecosystem services is at the forefront of research and policy agendas. However, biodiversity is being lost at up to a thousand times the average background rate. Traditional disciplinary and siloed conservation approaches are not able to tackle this massive loss of biodiversity because they generally ignore or overlook the interactive and dynamic nature of ecosystems processes, limiting their predictability. To conserve marine biodiversity, we must assess the interactions and impacts among biodiversity and ecosystem services (BD-ES). The scaling up in complexity from single species to entire communities is necessary, albeit challenging, for a deeper understanding of how ecosystem services relate to biodiversity and the roles species have in ecosystem service provision. These interactions are challenging to map, let alone fully assess, but network and system-based approaches provide a powerful way to progress beyond those limitations. Here, we introduce a conceptual multi-layered network approach to understanding how ecosystem services supported by biodiversity drive the total service provision, how different stressors impact BD-ES and where conservation efforts should be placed to optimize the delivery of ecosystem services and protection of biodiversity.","Marine","University of Sheffield"
"Marine20—The marine radiocarbon age calibration curve (0–55,000 cal BP).","https://eprints.whiterose.ac.uk/188238/","Heaton, T.J.; Köhler, P.; Butzin, M.","August 2020","The concentration of radiocarbon (14C) differs between ocean and atmosphere. Radiocarbon determinations from samples which obtained their 14C in the marine environment therefore need a marine-specific calibration curve and cannot be calibrated directly against the atmospheric-based IntCal20 curve. This paper presents Marine20, an update to the internationally agreed marine radiocarbon age calibration curve that provides a non-polar global-average marine record of radiocarbon from 0–55 cal kBP and serves as a baseline for regional oceanic variation. Marine20 is intended for calibration of marine radiocarbon samples from non-polar regions; it is not suitable for calibration in polar regions where variability in sea ice extent, ocean upwelling and air-sea gas exchange may have caused larger changes to concentrations of marine radiocarbon. The Marine20 curve is based upon 500 simulations with an ocean/atmosphere/biosphere box-model of the global carbon cycle that has been forced by posterior realizations of our Northern Hemispheric atmospheric IntCal20 14C curve and reconstructed changes in CO2 obtained from ice core data. These forcings enable us to incorporate carbon cycle dynamics and temporal changes in the atmospheric 14C level. The box-model simulations of the global-average marine radiocarbon reservoir age are similar to those of a more complex three-dimensional ocean general circulation model. However, simplicity and speed of the box model allow us to use a Monte Carlo approach to rigorously propagate the uncertainty in both the historic concentration of atmospheric 14C and other key parameters of the carbon cycle through to our final Marine20 calibration curve. This robust propagation of uncertainty is fundamental to providing reliable precision for the radiocarbon age calibration of marine based samples. We make a first step towards deconvolving the contributions of different processes to the total uncertainty; discuss the main differences of Marine20 from the previous age calibration curve Marine13; and identify the limitations of our approach together with key areas for further work. The updated values for ΔR, the regional marine radiocarbon reservoir age corrections required to calibrate against Marine20, can be found at the data base http://calib.org/marine/.","Marine","University of Sheffield"
"A short note on marine reservoir age simulations used in IntCal20.","https://eprints.whiterose.ac.uk/188239/","Butzin, M.; Heaton, T.J.; Köhler, P.","February 2020","Beyond ~13.9 cal kBP, the IntCal20 radiocarbon (14C) calibration curve is based upon combining data across a range of different archives including corals and planktic foraminifera. In order to reliably incorporate such marine data into an atmospheric curve, we need to resolve these records into their constituent atmospheric signal and marine reservoir age. We present results of marine reservoir age simulations enabling this resolution, applying the LSG ocean general circulation model forced with various climatic background conditions and with atmospheric radiocarbon changes according to the Hulu Cave speleothem record. Simulating the spatiotemporal evolution of reservoir ages between 54,000 and 10,700 cal BP, we find reservoir ages between 500 and 1400 yr in the low- and mid-latitudes, but also more than 3000 yr in the polar seas. Our results are broadly in agreement with available marine radiocarbon reconstructions, with the caveat that continental margins, marginal seas, or tropical lagoons are not properly resolved in our coarse-resolution model.","Marine","University of Sheffield"
"Phylogeographic history of flat periwinkles, Littorina fabalis and L. obtusata.","https://eprints.whiterose.ac.uk/158470/","Sotelo, G.; Duvetorp, M.; Costa, D.","December 2019","Background
The flat periwinkles, Littorina fabalis and L. obtusata, are two sister species widely distributed throughout the Northern Atlantic shores with high potential to inform us about the process of ecological speciation in the intertidal. However, whether gene flow has occurred during their divergence is still a matter of debate. A comprehensive assessment of the genetic diversity of these species is also lacking and their main glacial refugia and dispersal barriers remain largely unknown. In order to fill these gaps, we sequenced two mitochondrial genes and two nuclear fragments to perform a phylogeographic analysis of flat periwinkles across their distribution range.","Marine","University of Sheffield"
"Proteorhodopsin overproduction enhances the long-term viability of Escherichia coli.","https://eprints.whiterose.ac.uk/154954/","Song, Y.; Cartron, M.L.; Jackson, P.J.","October 2019","Genes encoding the photoreactive protein proteorhodopsin (PR) have been found in a wide range of marine bacterial species, reflecting the significant contribution that PR makes to energy flux and carbon cycling in ocean ecosystems. PR can also confer advantages to enhance the ability of marine bacteria to survive periods of starvation. Here, we investigate the effect of heterologously produced PR on the viability of Escherichia coli. Quantitative mass spectrometry shows that E. coli, exogenously supplied with the retinal cofactor, assembles as many as 187,000 holo-PR molecules per cell, accounting for approximately 47% of the membrane area; even cells with no retinal synthesize ∼148,000 apo-PR molecules per cell. We show that populations of E. coli cells containing PR exhibit significantly extended viability over many weeks, and we use single-cell Raman spectroscopy (SCRS) to detect holo-PR in 9-month-old cells. SCRS shows that such cells, even incubated in the dark and therefore with inactive PR, maintain cellular levels of DNA and RNA and avoid deterioration of the cytoplasmic membrane, a likely basis for extended viability. The substantial proportion of the E. coli membrane required to accommodate high levels of PR likely fosters extensive intermolecular contacts, suggested to physically stabilize the cell membrane and impart a long-term benefit manifested as extended viability in the dark. We propose that marine bacteria could benefit similarly from a high PR content, with a stabilized cell membrane extending survival when those bacteria experience periods of severe nutrient or light limitation in the oceans.","Marine","University of Sheffield"
"Ship classification and detection based on CNN using GF-3 SAR images.","https://eprints.whiterose.ac.uk/140801/","Ma, M.; Chen, J.; Liu, W.","December 2018","Ocean surveillance via high-resolution Synthetic Aperture Radar (SAR) imageries has been a hot issue because SAR is able to work in all-day and all-weather conditions. The launch of Chinese Gaofen-3 (GF-3) satellite has provided a large number of SAR imageries, making it possible to marine targets monitoring. However, it is difficult for traditional methods to extract effective features to classify and detect different types of marine targets in SAR images. This paper proposes a convolutional neutral network (CNN) model for marine target classification at patch level and an overall scheme for marine target detection in large-scale SAR images. First, eight types of marine targets in GF-3 SAR images are labelled based on feature analysis, building the datasets for further experiments. As for the classification task at patch level, a novel CNN model with six convolutional layers, three pooling layers, and two fully connected layers has been designed. With respect to the detection part, a Single Shot Multi-box Detector with a multi-resolution input (MR-SSD) is developed, which can extract more features at different resolution versions. In order to detect different targets in large-scale SAR images, a whole workflow including sea-land segmentation, cropping with overlapping, detection with MR-SSD model, coordinates mapping, and predicted boxes consolidation is developed. Experiments based on the GF-3 dataset demonstrate the merits of the proposed methods for marine target classification and detection.","Marine","University of Sheffield"
